Student_ID,Recommended_Stream,Math,Science,Biology,English,SocialStudies,Language,LogicalReasoning,AnalyticalSkills,NumericalAbility,Creativity,CommunicationSkills,ArtisticSkills,PracticalSkills
1697,Vocational,57,48,45,72,60,53,43,77,80,59,60,46,94
1698,Vocational,58,49,47,71,60,51,48,67,94,49,61,48,82
1699,Vocational,51,58,44,63,41,48,56,75,99,50,70,59,92
1700,Vocational,51,59,42,74,59,47,47,80,88,51,80,59,97
1701,Vocational,54,50,42,61,54,58,53,77,93,46,63,59,81
1702,Vocational,51,55,47,69,44,57,55,60,92,41,68,53,80
1703,Vocational,60,56,42,68,45,60,47,65,95,52,69,56,86
1704,Vocational,60,60,51,62,52,56,52,77,80,55,79,58,81
1705,Vocational,48,50,46,71,48,53,53,68,98,44,62,47,81
1706,Vocational,45,59,45,69,56,60,51,72,90,60,62,56,92
1707,Vocational,60,43,50,66,58,58,45,63,80,46,72,48,95
1708,Vocational,40,47,56,73,52,43,48,60,100,52,60,42,84
1709,Vocational,60,57,50,73,53,58,57,73,81,46,74,45,97
1710,Vocational,52,56,54,66,60,41,52,73,86,42,78,58,94
1711,Vocational,43,48,50,76,50,57,54,74,92,41,76,51,94
1712,Vocational,48,43,50,73,57,43,47,80,80,58,80,40,90
1713,Vocational,49,42,52,68,57,51,49,72,94,52,73,48,80
1714,Vocational,52,41,58,63,46,42,57,69,98,43,70,46,83
1715,Vocational,43,49,55,80,60,51,52,72,100,59,64,42,87
1716,Vocational,44,57,59,62,42,54,49,67,85,56,71,47,83
1717,Vocational,57,40,60,77,47,53,58,75,89,53,72,51,83
1718,Vocational,49,58,48,66,53,59,43,66,85,59,64,44,95
1719,Vocational,45,59,48,76,45,41,53,79,88,56,80,55,95
1720,Vocational,45,47,50,71,54,51,49,72,94,45,73,48,93
1721,Vocational,42,40,48,78,51,56,55,74,98,56,79,44,83
1722,Vocational,58,56,50,76,41,59,48,64,83,53,76,49,82
1723,Vocational,55,46,52,72,57,53,47,67,90,42,80,52,87
1724,Vocational,44,44,41,72,44,47,57,71,80,42,79,42,100
1725,Vocational,59,51,45,64,52,44,59,79,95,42,61,45,88
1726,Vocational,57,55,47,65,59,60,43,69,87,40,69,59,92
1727,Vocational,55,42,51,65,40,50,52,74,83,51,64,52,84
1728,Vocational,56,60,54,63,43,46,59,74,86,40,75,42,85
1729,Vocational,49,54,58,76,56,43,54,66,95,55,67,52,100
1730,Vocational,44,40,52,72,56,41,56,64,84,55,61,44,96
1731,Vocational,42,40,52,74,54,44,60,61,99,53,71,41,80
1732,Vocational,59,40,55,80,40,54,43,65,97,55,77,60,89
1733,Vocational,47,51,52,77,59,41,58,68,92,43,72,48,89
1734,Vocational,57,40,40,78,52,52,46,66,96,57,61,57,90
1735,Vocational,42,59,54,78,57,52,54,64,99,48,76,49,81
1736,Vocational,44,53,54,64,53,48,48,68,89,53,79,50,100
1737,Vocational,45,44,45,80,58,45,45,76,89,40,80,42,98
1738,Vocational,56,53,40,75,47,50,46,77,84,47,69,51,87
1739,Vocational,55,53,49,71,57,58,50,77,85,58,62,60,92
1740,Vocational,53,48,49,63,44,53,55,77,84,49,76,54,83
1741,Vocational,40,49,53,64,47,57,48,74,89,50,63,55,80
1742,Vocational,40,43,48,68,52,55,40,65,89,50,79,56,82
1743,Vocational,59,53,51,63,58,53,60,68,92,44,61,55,93
1744,Vocational,57,51,60,62,40,42,60,61,93,56,71,49,97
1745,Vocational,47,55,59,76,48,41,50,64,85,60,78,40,82
1746,Vocational,49,47,48,61,54,53,59,65,81,51,64,48,86
1747,Vocational,47,57,48,62,55,44,45,63,100,40,65,58,99
1748,Vocational,42,58,40,63,49,53,46,76,81,59,75,41,97
1749,Vocational,46,58,50,65,52,59,41,80,88,54,65,54,100
1750,Vocational,58,44,51,68,49,40,60,79,85,54,73,57,97
1751,Vocational,52,59,57,62,56,46,54,79,81,49,66,53,97
1752,Vocational,50,41,49,67,54,44,40,64,90,40,75,53,86
1753,Vocational,40,54,55,75,42,52,55,70,92,57,74,48,91
1754,Vocational,41,53,53,66,49,57,59,69,84,42,77,60,97
1755,Vocational,46,44,42,68,56,52,51,79,100,50,70,60,84
1756,Vocational,44,41,42,80,45,51,47,80,90,54,60,40,82
1757,Vocational,47,47,42,65,57,41,54,72,95,55,66,58,83
1758,Vocational,50,51,43,67,47,57,50,61,83,46,65,42,97
1759,Vocational,57,56,41,68,48,45,50,79,91,41,64,45,95
1760,Vocational,49,49,43,68,59,48,45,60,83,59,77,50,90
1761,Vocational,48,48,43,68,59,55,52,69,92,47,71,43,99
1762,Vocational,50,50,55,66,59,55,49,60,92,41,60,57,92
1763,Vocational,45,53,51,70,45,45,44,73,91,46,61,41,97
1764,Vocational,59,51,47,66,48,57,45,77,89,41,75,60,95
1765,Vocational,45,41,59,80,45,51,41,60,91,55,62,51,81
1766,Vocational,40,50,54,67,45,59,56,80,83,51,80,60,88
1767,Vocational,51,46,60,77,57,45,43,60,95,52,60,56,98
1768,Vocational,57,49,52,78,45,47,45,69,99,53,67,57,91
1769,Vocational,57,44,41,60,45,56,49,62,96,53,63,42,88
1770,Vocational,46,52,41,67,51,42,41,63,92,59,62,45,99
1771,Vocational,45,53,56,75,43,41,41,65,82,54,73,52,85
1772,Vocational,50,55,55,74,54,42,48,68,92,40,71,45,89
1773,Vocational,42,55,59,65,54,59,47,76,95,42,71,53,99
1774,Vocational,44,48,58,61,59,41,56,73,88,53,70,46,97
1775,Vocational,50,41,52,61,44,60,48,77,83,41,61,48,99
1776,Vocational,46,47,56,63,41,54,46,64,87,60,64,48,92
1777,Vocational,55,57,43,66,48,41,46,73,83,41,64,51,98
1778,Vocational,52,52,50,75,51,56,41,67,84,50,69,40,96
1779,Vocational,46,52,58,74,40,44,60,71,95,47,63,56,82
1780,Vocational,42,49,53,80,58,41,56,64,83,54,66,42,99
1781,Vocational,46,54,51,63,40,47,60,70,86,46,66,57,82
1782,Vocational,42,56,56,64,55,57,55,65,92,50,74,44,98
1783,Vocational,60,52,47,60,51,42,56,69,97,49,80,42,87
1784,Vocational,57,52,45,60,42,59,41,77,82,53,68,59,92
1785,Vocational,49,44,60,69,40,40,42,64,96,56,72,53,91
1786,Vocational,45,49,49,69,52,51,57,78,80,54,76,56,94
1787,Vocational,51,40,52,73,44,42,58,65,92,59,66,55,98
1788,Vocational,55,49,53,67,57,52,48,75,98,50,79,49,80
1789,Vocational,41,42,49,76,58,41,56,72,100,57,66,50,98
1790,Vocational,57,49,45,71,50,41,46,64,99,58,65,50,83
1791,Vocational,53,48,47,74,51,53,47,79,90,51,63,44,91
1792,Vocational,54,41,52,70,46,56,50,64,91,58,75,42,94
1793,Vocational,59,43,54,63,41,42,57,75,91,41,78,45,82
1794,Vocational,43,46,43,77,56,57,54,65,100,45,62,40,92
1795,Vocational,40,50,53,64,57,44,46,65,83,42,79,50,93
1796,Vocational,59,52,44,65,57,59,55,80,97,48,61,45,84
1797,Vocational,54,42,49,67,55,46,52,70,88,54,77,57,96
1798,Vocational,50,52,42,71,52,42,57,78,83,48,78,45,92
1799,Vocational,42,55,56,62,52,49,45,80,84,47,60,51,87
1800,Vocational,47,41,59,65,41,58,50,62,81,51,72,54,94
1801,Vocational,46,55,42,64,56,40,55,61,84,46,76,55,93
1802,Vocational,53,58,57,71,46,57,51,68,93,57,65,52,91
1803,Vocational,56,55,52,63,41,46,53,64,100,44,60,59,91
1804,Vocational,42,58,49,62,53,52,43,69,99,54,72,44,96
1805,Vocational,43,51,42,79,57,57,59,64,100,46,75,40,84
1806,Vocational,50,43,43,61,45,45,45,64,97,58,65,55,82
1807,Vocational,44,46,56,76,43,43,58,73,91,53,80,59,99
1808,Vocational,49,42,41,75,56,43,55,63,88,49,72,42,88
1809,Vocational,47,50,54,72,53,58,58,75,86,42,61,56,86
1810,Vocational,55,51,42,80,51,40,54,63,88,53,62,57,94
1811,Vocational,45,50,45,66,56,43,53,72,96,50,70,50,91
1812,Vocational,51,52,46,74,40,44,49,61,97,43,68,57,80
1813,Vocational,44,52,46,62,40,42,51,68,81,46,76,57,81
1814,Vocational,55,47,51,80,45,55,53,76,81,47,70,43,94
1815,Vocational,53,58,41,75,57,47,44,73,87,45,62,40,98
1816,Vocational,57,56,47,66,46,48,51,78,89,40,76,52,83
1817,Vocational,46,53,40,62,57,41,59,76,92,52,68,57,84
1818,Vocational,55,49,40,66,49,60,59,70,100,57,60,57,82
1819,Vocational,40,49,44,74,55,44,41,74,100,49,71,44,92
1820,Vocational,46,40,42,61,56,44,42,67,95,40,67,50,99
1821,Vocational,42,47,49,68,60,49,54,77,92,40,76,55,92
1822,Vocational,55,59,54,62,57,44,41,63,95,50,60,42,80
1823,Vocational,51,41,48,78,44,49,54,73,98,53,60,50,90
1824,Vocational,53,44,52,70,48,42,54,61,99,51,76,40,82
1825,Vocational,57,42,58,78,40,44,47,72,91,45,77,51,87
1826,Vocational,46,55,55,75,40,44,49,72,86,53,62,49,85
1827,Vocational,40,42,47,77,58,50,48,61,86,43,80,51,97
1828,Vocational,57,51,52,76,57,40,47,67,94,45,65,59,88
1829,Vocational,49,47,51,72,45,42,50,62,95,41,64,44,80
1830,Vocational,41,53,41,69,52,43,54,63,80,57,79,56,90
1831,Vocational,55,60,51,74,53,43,41,74,90,45,76,46,80
1832,Vocational,40,52,40,80,42,54,44,78,88,49,68,42,94
1833,Vocational,52,51,45,64,53,41,53,80,92,54,65,51,81
1834,Vocational,40,44,59,68,40,60,50,71,81,48,67,47,92
1835,Vocational,53,52,58,72,47,42,60,77,96,44,62,48,96
1836,Vocational,57,55,56,71,54,59,60,75,86,54,63,44,100
1837,Vocational,42,60,45,70,51,59,59,77,98,43,77,44,97
1838,Vocational,45,47,51,68,47,45,41,65,85,58,70,57,93
1839,Vocational,45,54,56,78,50,40,55,78,86,53,77,53,90
1840,Vocational,54,46,45,74,41,40,42,66,96,55,65,47,98
1841,Vocational,54,58,50,60,52,51,43,66,85,44,73,41,89
1842,Vocational,55,51,41,78,49,42,40,77,83,59,79,60,82
1843,Vocational,48,45,44,69,47,46,58,66,85,40,80,55,83
1844,Vocational,43,57,58,63,52,51,45,77,88,43,60,40,94
1845,Vocational,46,48,52,65,51,52,59,65,95,54,65,58,82
1846,Vocational,57,56,42,66,60,43,57,72,96,55,79,41,93
1847,Vocational,60,47,52,76,43,43,45,76,97,40,60,47,93
1848,Vocational,60,44,55,75,54,55,43,60,83,47,70,57,80
1849,Vocational,41,52,48,73,53,50,53,64,94,45,74,53,82
1850,Vocational,46,55,41,78,58,48,57,70,98,53,74,60,84
1851,Vocational,55,49,52,68,55,43,60,76,88,48,70,51,88
1852,Vocational,44,42,49,69,40,58,54,73,81,58,65,46,92
1853,Vocational,57,60,60,75,54,59,40,68,94,52,62,42,80
1854,Vocational,59,47,53,73,44,44,48,66,90,48,71,52,96
1855,Vocational,45,40,59,77,41,59,49,75,82,42,62,45,100
1856,Vocational,57,51,60,67,44,46,47,69,91,40,63,57,85
1857,Vocational,55,50,58,78,58,42,46,75,96,52,73,52,99
1858,Vocational,46,57,47,62,42,57,45,76,99,52,76,47,84
1859,Vocational,59,59,46,72,43,47,47,72,82,43,70,57,89
1860,Vocational,60,53,45,60,59,41,49,75,98,43,76,45,83
1861,Vocational,51,44,56,78,53,43,51,68,99,51,71,45,85
1862,Vocational,48,58,49,66,49,42,40,62,97,60,60,41,84
1863,Vocational,57,42,56,63,44,58,40,62,84,55,61,58,95
1864,Vocational,57,56,40,67,48,57,45,69,93,57,68,60,91
1865,Vocational,48,52,50,70,53,55,41,80,88,54,68,40,85
1866,Vocational,57,43,41,76,46,41,43,74,87,54,75,59,91
1867,Vocational,40,40,53,70,54,49,41,79,88,54,79,43,96
1868,Vocational,48,54,43,63,60,59,49,75,90,54,77,45,98
1869,Vocational,46,46,57,77,46,48,40,61,80,60,71,54,82
1870,Vocational,59,46,50,78,45,43,55,68,92,53,71,52,98
1871,Vocational,48,60,43,63,50,49,56,69,84,56,79,59,85
1872,Vocational,40,48,44,77,52,40,58,66,89,47,73,58,83
1873,Vocational,41,55,42,65,56,41,44,73,100,50,63,43,98
1874,Vocational,54,43,51,65,53,42,59,61,87,47,61,44,95
1875,Vocational,47,53,45,75,53,51,57,70,86,56,79,49,93
1876,Vocational,47,52,60,60,48,43,56,71,98,51,62,58,92
1877,Vocational,59,40,51,61,58,58,42,73,92,58,68,42,83
1878,Vocational,40,48,47,61,59,48,48,63,80,60,61,57,92
1879,Vocational,49,43,56,64,57,42,44,66,91,41,62,48,87
1880,Vocational,45,49,45,78,41,59,43,73,86,52,73,52,86
1881,Vocational,51,55,50,71,49,48,40,64,99,41,66,42,86
1882,Vocational,57,51,57,66,50,50,48,66,87,48,69,41,82
1883,Vocational,40,43,42,76,50,43,50,77,93,55,72,44,89
1884,Vocational,56,55,53,63,44,56,56,64,97,54,79,52,82
1885,Vocational,44,57,45,68,41,40,43,60,87,60,70,57,91
1886,Vocational,60,46,56,73,51,41,48,79,89,56,63,48,93
1887,Vocational,48,45,55,77,41,46,41,77,80,58,72,57,99
1888,Vocational,56,44,58,79,41,48,59,74,86,52,62,41,89
1889,Vocational,52,60,50,67,48,52,47,68,90,44,79,44,83
1890,Vocational,55,60,51,75,53,53,43,77,97,51,80,50,91
1891,Vocational,42,45,50,78,53,46,46,79,97,48,63,59,95
1892,Vocational,50,47,55,78,40,58,58,80,92,43,66,57,92
1893,Vocational,44,58,54,73,41,48,50,72,89,50,73,60,81
1894,Vocational,60,43,48,80,46,49,43,77,88,56,76,53,87
1895,Vocational,44,41,40,63,60,59,49,67,87,46,78,47,96
1896,Vocational,40,56,41,68,46,57,47,65,92,52,69,41,97
1897,Vocational,53,45,50,76,50,45,49,74,96,44,71,50,81
1898,Vocational,42,47,46,77,58,45,42,74,98,50,66,46,82
1899,Vocational,48,51,49,65,50,53,46,77,91,57,75,44,96
1900,Vocational,53,44,50,80,53,55,57,70,87,47,75,54,84
1901,Vocational,48,48,47,78,55,40,43,73,86,53,75,40,87
1902,Vocational,58,40,53,76,57,48,42,66,99,56,71,46,98
1903,Vocational,43,47,50,79,59,42,57,61,80,57,78,46,86
1904,Vocational,54,54,44,61,59,40,60,79,96,58,73,51,90
1905,Vocational,51,54,57,80,44,58,51,62,83,42,61,51,91
1906,Vocational,55,57,56,77,50,56,49,62,82,46,68,50,93
1907,Vocational,56,54,48,62,53,42,45,76,96,56,72,60,88
1908,Vocational,40,58,48,79,58,48,41,78,80,41,68,48,93
1909,Vocational,58,48,44,73,42,57,60,67,80,57,65,59,100
1910,Vocational,56,51,57,65,57,56,48,70,89,52,64,56,86
1911,Vocational,44,55,46,70,56,47,56,79,86,43,74,53,100
1912,Vocational,45,41,54,71,47,51,53,71,99,44,68,54,99
1913,Vocational,56,59,44,68,41,42,43,66,80,52,65,45,94
1914,Vocational,53,51,43,65,52,42,42,80,89,45,65,54,83
1915,Vocational,46,51,42,68,55,48,43,75,83,54,80,47,91
1916,Vocational,50,44,47,65,40,47,41,60,87,58,76,53,94
1917,Vocational,44,43,49,72,42,49,40,70,94,44,73,44,88
1918,Vocational,49,48,57,74,53,50,46,65,81,41,72,44,93
1919,Vocational,53,57,58,62,43,52,59,75,97,47,62,59,84
1920,Vocational,57,51,46,78,58,59,49,79,95,54,78,50,98
1921,Vocational,40,54,45,74,60,55,54,65,81,50,75,50,84
1922,Vocational,52,60,60,70,44,41,45,79,90,57,73,43,97
1923,Vocational,41,41,45,76,54,56,43,78,91,40,77,59,93
1924,Vocational,44,49,45,62,60,55,54,78,97,55,75,44,89
1925,Vocational,41,52,58,67,47,45,59,67,86,46,63,47,94
1926,Vocational,46,45,50,60,54,42,40,77,85,54,73,48,95
1927,Vocational,59,52,51,79,54,60,51,66,96,55,76,48,100
1928,Vocational,60,50,53,66,54,40,42,65,93,44,65,56,91
1929,Vocational,44,42,45,67,41,56,47,78,86,57,62,50,80
1930,Vocational,51,58,57,65,43,50,46,74,94,40,74,50,89
1931,Vocational,59,50,60,70,57,52,40,79,87,40,63,47,86
1932,Vocational,51,44,57,65,56,45,49,60,98,50,74,40,89
1933,Vocational,60,54,56,65,43,43,45,76,95,40,64,41,88
1934,Vocational,40,48,49,68,52,47,55,77,83,43,63,59,81
1935,Vocational,48,40,60,66,58,59,57,68,89,53,62,44,94
1936,Vocational,50,51,42,73,40,53,45,63,88,47,60,40,98
1937,Vocational,43,46,49,73,46,40,41,73,97,48,78,54,82
1938,Vocational,43,42,58,71,49,48,41,77,98,43,66,44,86
1939,Vocational,59,41,54,64,43,56,49,64,95,53,80,60,85
1940,Vocational,44,60,50,73,57,41,46,77,98,47,68,49,96
1941,Vocational,52,43,51,75,55,44,56,67,93,47,60,50,81
1942,Vocational,40,60,51,77,46,57,45,80,86,46,62,44,88
1943,Vocational,51,53,58,69,45,47,40,80,90,45,77,51,98
1944,Vocational,42,57,54,61,47,41,55,65,90,58,71,56,94
1945,Vocational,59,52,59,76,51,58,59,78,98,43,79,58,96
1946,Vocational,40,43,51,61,58,60,59,64,87,44,68,42,87
1947,Vocational,40,46,50,70,60,46,51,80,97,44,79,57,87
1948,Vocational,44,57,42,80,56,42,41,60,97,43,74,56,86
1949,Vocational,49,50,50,65,47,54,43,61,84,49,67,53,95
1950,Vocational,46,49,53,66,60,47,60,61,93,49,74,55,93
1951,Vocational,54,44,45,69,42,46,59,72,84,40,72,41,85
1952,Vocational,50,57,45,63,56,60,40,63,99,46,77,46,96
1953,Vocational,55,58,58,65,59,43,48,78,98,41,65,48,93
1954,Vocational,47,59,57,66,41,43,49,66,98,44,62,45,97
1955,Vocational,48,46,58,70,60,49,52,66,89,53,70,53,94
1956,Vocational,54,60,49,66,46,54,43,62,86,41,67,41,93
1957,Vocational,59,52,47,60,51,59,48,68,93,53,76,58,92
1958,Vocational,55,43,42,74,55,56,60,67,81,44,75,45,93
1959,Vocational,50,57,58,61,54,55,57,65,90,44,74,51,84
1960,Vocational,59,40,60,74,44,54,51,60,90,41,69,59,87
1961,Vocational,45,49,46,65,41,48,46,62,87,42,66,48,80
1962,Vocational,56,49,53,68,56,60,45,75,82,51,64,52,99
1963,Vocational,53,60,45,75,54,53,60,66,82,42,77,58,91
1964,Vocational,58,53,44,76,41,49,54,78,83,59,76,59,82
1965,Vocational,43,56,41,68,48,52,44,75,90,56,69,58,94
1966,Vocational,60,40,40,71,58,54,55,79,95,41,79,40,87
1967,Vocational,44,53,51,72,41,44,59,75,83,49,72,49,81
1968,Vocational,54,42,41,73,52,58,60,60,86,43,65,40,84
1969,Vocational,56,53,48,68,46,51,53,64,98,48,73,58,99
1970,Vocational,52,52,49,73,43,47,46,60,82,60,61,46,92
1971,Vocational,44,47,55,75,46,51,41,79,86,60,70,50,80
1972,Vocational,57,41,47,63,43,44,42,71,85,40,78,50,87
1973,Vocational,43,40,41,72,55,57,54,78,93,48,63,52,93
1974,Vocational,42,54,41,61,46,46,51,78,88,53,64,49,93
1975,Vocational,57,43,56,69,46,56,52,78,83,45,62,54,100
1976,Vocational,46,44,58,76,42,48,60,73,80,52,62,51,81
1977,Vocational,49,55,41,70,43,56,44,70,94,44,75,60,100
1978,Vocational,42,59,46,65,57,52,60,71,94,41,62,42,92
1979,Vocational,53,54,55,80,40,40,57,74,97,42,77,47,84
1980,Vocational,59,56,52,77,53,45,46,79,80,53,61,44,86
1981,Vocational,53,51,44,71,45,53,47,68,97,57,63,55,98
1982,Vocational,42,51,47,63,46,47,60,76,84,43,80,57,86
1983,Vocational,57,41,46,67,51,53,49,69,97,52,75,40,96
1984,Vocational,50,49,51,70,59,57,48,80,82,51,66,50,100
1985,Vocational,57,46,42,75,46,54,41,64,94,42,70,57,93
1986,Vocational,45,51,40,63,48,49,58,62,100,43,77,45,84
1987,Vocational,54,58,60,79,54,46,43,79,83,55,65,47,90
1988,Vocational,52,40,52,67,41,60,46,75,98,40,67,41,83
1989,Vocational,44,44,42,79,55,45,58,65,94,55,69,49,91
1990,Vocational,55,58,46,75,49,52,58,62,89,40,76,57,98
1991,Vocational,59,57,47,65,48,58,50,78,91,58,67,44,83
1992,Vocational,41,56,57,80,52,40,43,78,93,40,78,44,88
1993,Vocational,42,44,44,78,54,53,53,72,99,42,68,46,95
1994,Vocational,46,46,41,72,51,51,57,80,95,41,63,60,87
1995,Vocational,49,46,50,67,40,41,46,74,94,55,73,47,90
1996,Vocational,48,47,41,76,42,58,44,75,85,53,70,44,93
1997,Vocational,57,50,42,79,45,55,54,79,97,47,77,55,96
1998,Vocational,59,55,60,73,47,44,48,63,81,57,62,49,92
1999,Vocational,58,44,60,75,55,43,50,72,84,60,64,43,81
2000,Vocational,42,54,51,71,50,60,53,68,85,50,63,46,99
